<<<<<<< HEAD
;Seasonal cumulation of Z-scored aggregated data for eMODIS of Kenyan divisions
adminID, pixels,2001.00L,2001.00S,2002.00L,2002.00S,2003.00L,2003.00S,2004.00L,2004.00S,2005.00L,2005.00S,2006.00L,2006.00S,2007.00L,2007.00S,2008.00L,2008.00S,2009.00L,2009.00S,2010.00L,2010.00S,2011.00L,2011.00S,2012.00L,2012.00S,2013.00L,2013.00S
98,59691,-7.75633,-8.41724,12.6813,0.520202,12.1080,-0.760015,-1.08601,9.17787,-6.72812,-14.3440,-0.0443767,23.1682,2.42420,2.01551,11.3926,-3.13796,-13.9734,0.772959,9.40747,-13.5548,-18.4253,22.3077,14.4980,-0.231425,12.3301,-7.29025
99,92783,-12.7077,-9.42825,9.91833,4.96215,7.74648,0.144370,1.41016,9.06505,-6.99661,-14.5178,-5.72835,21.7204,15.5222,3.89562,4.40055,-6.13326,-10.1539,2.11021,14.6878,-14.1715,-18.0990,12.1983,0.325074,-7.04631,7.29110,-11.2832
100,29662,6.49870,-5.50083,6.26096,-0.745720,13.9291,-6.21619,-6.91888,-2.23401,-13.2231,-11.6899,-1.74188,31.7827,16.5037,-0.273367,6.70295,-1.85838,-13.0281,0.220865,3.29394,-9.74070,-18.2775,14.2122,4.77881,-3.80149,32.4515,-0.806049
101,93378,-2.19510,-4.73611,6.05906,-0.754626,21.2610,-3.81750,-5.01986,-1.19893,-4.55642,-10.9988,-10.3686,27.5997,4.83102,0.0731578,13.2104,-1.44331,-11.3863,-1.89702,4.25238,-9.89662,-16.0878,20.7805,-3.05380,-11.8458,17.5039,-4.49506
102,38438,-1.13373,-8.95029,9.00181,2.98942,8.94578,-1.61536,0.673734,5.40078,-9.41263,-15.1291,-4.40757,25.4059,22.0156,1.49063,2.04986,-0.118820,-11.6658,-1.37753,4.85278,-12.1658,-20.9199,15.4875,12.2153,1.55666,32.1618,-1.44592
103,84668,-4.53108,-5.59299,11.5482,0.288682,2.80372,-5.74280,-6.61362,2.86895,-15.8112,-13.6741,3.51302,27.7426,13.2959,1.89993,13.4407,-0.287402,-10.3882,-1.16255,8.98583,-11.9191,-16.2433,22.2363,16.6723,1.26469,26.7369,-2.44448
104,60868,-11.2014,-3.04471,24.0640,1.96266,15.7547,2.20666,3.83924,5.21480,-11.9976,-12.1780,-4.87905,23.4376,10.9602,-2.75750,1.21734,-7.63894,-13.5454,6.11077,6.14383,-13.9803,-20.3560,12.0457,-8.47325,-10.1380,13.7881,-5.73713
105,34301,-6.81783,-8.11337,13.2452,-3.63128,10.4237,-3.76409,-7.25347,3.08675,-13.8428,-14.1412,-3.34215,26.7645,8.20131,3.12957,12.7066,-0.692554,-7.96148,3.23717,10.8374,-12.4004,-16.1964,26.2652,18.7015,-0.461728,24.1558,-4.72230
107,113710,-7.15018,-4.70729,17.7986,6.21971,19.2801,3.44140,-1.69024,7.22645,-4.18060,-14.7302,-6.47146,19.4070,7.56972,0.788038,0.128938,-8.31287,-17.1973,4.51165,12.4456,-16.4017,-20.5332,8.82960,-14.0531,-12.8936,-0.315877,-11.1301
108,55057,-6.76292,-3.76542,15.4245,-2.13309,20.4994,0.356199,-2.38718,-1.54571,-6.31464,-9.43903,-7.60188,24.4607,2.13655,-4.69232,13.8367,-2.06181,-12.8315,1.58167,2.27021,-10.9246,-18.2694,28.0481,6.54265,-11.4805,11.0745,-5.77983
111,20467,-4.52850,-4.82346,8.08135,2.03508,12.9491,-1.25163,14.2495,0.540922,3.00001,-12.5165,2.63528,17.2771,10.1686,2.68105,-6.26348,5.79015,-22.1471,0.973035,5.63713,-11.5842,-23.7818,10.3267,14.2812,4.89079,21.7499,5.78442
112,8595,-0.493756,-3.78612,9.17549,4.30802,16.8722,-1.69376,12.6559,3.09338,1.58885,-11.4002,1.40815,21.0341,6.45743,3.03792,1.00611,3.25011,-21.2267,-1.09286,-2.71924,-16.0239,-24.7245,10.8399,22.2325,1.95679,30.6556,7.88682
113,121391,5.20988,2.45035,12.3577,3.01843,20.0823,-0.958633,1.98274,0.998291,-4.46603,-12.5490,-4.78929,21.6568,11.0825,1.02243,-6.64770,-3.31470,-19.0780,-3.89774,2.55673,-11.9488,-18.2908,8.78344,-0.631978,-1.09643,3.87401,3.13352
114,34879,-4.47685,-10.9632,-1.88923,1.90419,14.1017,-4.23387,-1.30543,0.346887,-8.87843,-11.8892,6.28303,15.4960,21.8987,2.39802,0.462204,10.2214,-17.0919,-1.26059,8.55019,-7.90150,-17.6539,10.9830,7.70847,-1.77926,1.00119,-6.05657
115,36632,3.53719,-7.94210,7.77316,3.84731,12.9834,-1.31633,2.62670,2.25883,-5.23492,-13.5286,3.34639,20.1389,14.3456,1.36050,-2.57204,6.00857,-21.0029,-2.26138,4.66916,-14.0876,-20.4716,8.72244,5.70093,-1.35310,8.71835,-2.09632
116,85860,9.86872,-2.48318,2.16754,3.09066,7.16966,-2.94548,8.65068,-0.703784,-7.41853,-12.2376,-2.43753,18.4533,12.3785,3.04563,-5.09179,1.80943,-19.5547,-4.65868,10.8352,-9.10389,-16.5680,11.6958,6.15878,-0.930203,1.10542,-0.443433
117,129883,5.46634,-5.54566,4.23638,4.21367,16.3800,0.352337,-0.335205,4.71899,-2.56801,-10.5750,0.806025,10.7335,4.80843,-5.40256,-2.35581,5.40647,-17.7655,-1.69825,6.87067,-9.14616,-15.5433,22.9210,6.00646,0.144778,3.57262,-1.36906
118,150043,10.6458,-0.215205,13.0621,4.86590,14.1071,-1.42239,1.55964,-0.849541,-5.53128,-11.8989,-2.32056,19.4533,2.25334,-0.773700,2.78933,4.13150,-15.9265,-5.14422,-0.0832346,-11.6866,-20.5556,11.3590,1.55460,-8.85492,30.7125,9.26081
119,150199,-10.0254,-8.13540,0.969492,3.01312,20.2878,1.02491,-2.24510,2.62489,-3.18163,-12.4340,-4.93777,12.9226,18.7016,-1.57861,-4.38802,5.40925,-14.7807,1.25817,17.8479,-9.55297,-18.2483,10.8111,-4.51544,-4.00942,1.16146,-2.13921
120,101242,-6.82555,-8.43232,0.523571,-0.0771275,19.6236,-0.624554,0.377065,3.46210,-3.19691,-12.2402,-6.44389,9.14231,16.4896,-0.953360,-4.67419,8.38004,-17.5401,-0.0670928,16.9152,-8.33628,-15.2487,16.1810,-2.17973,-4.66640,3.33653,-5.60515
201,78714,-4.10902,-11.6226,2.47658,10.6051,17.8446,4.68463,2.74419,9.08605,5.27769,-5.41781,-0.144583,8.08357,0.209732,-7.63867,-15.3422,3.37257,-4.91366,-4.00608,11.2923,-8.28311,-15.3356,11.1614,8.59497,3.37565,6.63314,7.50164
202,70643,0.655708,-6.67621,-4.75030,7.74666,25.6544,5.63086,6.38706,10.2148,1.71814,-8.72451,0.693092,12.9616,-0.786251,-6.55863,-13.3564,-0.969289,-3.99780,-6.42918,8.67262,-5.89386,-20.8901,13.2463,3.95202,9.20734,27.8466,7.16057
203,95498,0.634002,-6.48159,-3.17284,9.27275,23.3236,4.61445,-1.51263,5.33350,-1.57383,-10.3845,0.925112,5.27411,9.52303,-5.78650,-11.6880,-0.559684,-9.90679,0.684143,11.2415,-9.07282,-17.7932,9.82431,-4.07542,2.04282,2.91410,1.71544
204,60066,1.40375,-7.31945,2.52315,8.70707,22.7434,2.73764,2.22255,8.91164,3.83955,-11.1670,1.63680,8.26574,1.54242,-6.76554,-14.7991,4.74326,-12.6822,-2.21179,11.1528,-9.57303,-19.5832,13.8606,2.09827,2.61260,10.1755,-0.656074
205,29600,-0.159207,-8.73440,-0.604234,4.81251,4.11401,0.654896,-0.957142,7.93322,8.51536,-1.68528,3.82632,12.6207,-1.66186,-8.39948,-8.36334,3.81957,-7.31428,-5.01398,11.1508,-10.6709,-8.54641,8.11531,0.0919028,0.606886,-7.71584,5.04917
206,20520,-0.877370,-11.7164,-2.38594,9.64320,2.12248,-3.91840,-1.35569,7.59484,8.68004,3.35680,1.34837,7.08766,-7.86529,-8.92768,-2.98542,2.29744,-5.90178,-1.23001,14.5232,-14.0126,-5.30266,8.79888,5.71399,2.20207,-8.60540,6.61207
207,26670,0.378549,-9.81736,-1.55202,6.33378,26.9833,8.36531,1.63604,9.82362,2.57679,-12.6613,-1.45215,16.9155,6.39659,-5.19421,-4.19423,0.124874,-7.14241,-1.95453,3.21193,-11.5291,-26.8424,7.63466,-1.33259,6.50281,18.5321,2.16893
208,19396,-4.02807,-7.86671,-5.38704,7.57213,25.3619,4.43601,4.15807,10.2497,-0.271628,-14.5386,-0.591076,22.0032,4.21064,-6.11038,-1.10231,-0.208374,0.392425,-4.46146,4.58746,-10.7081,-27.3304,8.65985,-5.07437,1.00776,12.9256,-1.42731
209,104032,-7.10092,-8.10662,-7.35807,8.94153,14.5373,-0.766612,-4.22688,-0.0600735,7.01749,-8.39522,1.91629,12.8805,15.9441,-2.16225,-8.32286,3.92713,-10.3559,-2.01640,13.0941,-8.71739,-15.1445,11.7235,7.12062,1.37752,-2.05386,1.21256
210,76898,-5.34076,-10.0795,-1.10313,6.66858,13.0309,2.32569,4.84481,7.05732,8.86002,-4.12529,-1.32547,10.0136,0.635478,-8.66392,-14.8607,4.21647,-5.34752,-1.80721,11.7688,-9.07271,-11.1625,8.30286,-1.29343,-1.21549,-2.93275,2.94427
=======
;Seasonal cumulation of Z-scored aggregated data for eMODIS of Kenyan divisions,,,,,,,,,,,,,,,,,,,,,,,,,,,
adminID, pixels,2001L,2001S,2002L,2002S,2003L,2003S,2004L,2004S,2005L,2005S,2006L,2006S,2007L,2007S,2008L,2008S,2009L,2009S,2010L,2010S,2011L,2011S,2012L,2012S,2013L,2013S
1,6378,-1.81663,-0.479423,0.320528,0.930458,2.35576,1.84512,2.31174,1.72795,2.12126,0.844743,0.240645,-0.478342,-0.682841,0.142005,1.54581,1.0998,1.48948,0.97397,0.924528,-0.0762579,-1.60366,-1.77143,-3.38713,-2.42724,-2.86957,-1.75227
2,6555,1.27909,0.520774,0.830289,0.102042,-0.862264,-0.795497,-1.30813,-0.873271,-1.30405,-0.47779,-0.320899,0.116241,0.142323,-0.349222,-0.862041,-0.773784,-1.47,-0.919895,-0.508379,0.290155,1.38458,1.32432,1.89697,0.861349,0.776597,0.439989
3,4589,0.455855,-0.0727652,-0.374408,0.410423,2.80502,2.9025,4.77726,3.73689,4.38172,2.71921,2.98667,0.948083,-0.81973,-1.97387,-3.20776,-2.50472,-3.30427,-1.82687,-2.81365,-1.88571,-2.32223,-1.48573,-1.45349,-0.86917,-0.876436,-0.478161
4,5032,-1.49374,-0.41404,-0.0499084,0.212059,-0.427279,0.100762,1.07499,0.557113,0.0572233,-0.316205,0.484513,0.899433,3.44931,4.17563,4.52948,2.87909,2.52862,0.2664,-1.48346,-1.7252,-2.86281,-1.82117,-2.70422,-1.57122,-3.49385,-2.17217
5,5141,1.11659,0.227965,0.0795796,-0.0220944,-0.979367,-1.39186,-3.10192,-2.24293,-1.74659,-0.748989,-0.967369,-0.0940793,-0.284375,-0.376928,0.256455,-0.0612615,-1.01034,-0.322575,0.00956335,0.517382,2.32234,2.07698,2.71509,1.55596,1.76939,0.587475
6,18385,-0.945804,-0.607056,-0.552711,-0.0941848,0.427694,0.713788,1.26228,0.926122,1.32771,1.01203,1.44909,0.948223,1.08726,0.427177,0.0117612,-0.222717,-0.519992,-0.706705,-1.29103,-0.890245,-0.804219,-0.35014,-0.521749,-0.34694,-0.639703,-0.566369
7,4223,-0.979152,-0.895556,-2.11451,-1.67687,-1.11869,-0.474483,-2.15733,-2.3647,-4.64959,-2.72467,-3.03267,-2.202,-2.22021,-1.19268,-1.66165,-0.846577,0.0545379,1.35827,4.33406,3.36401,4.19771,3.46741,4.62688,2.8824,3.43493,1.75386
8,2316,3.42253,1.51838,0.670171,1.4981,2.40284,0.0499264,0.24555,0.680078,0.241364,-0.828698,-2.59543,-2.12116,-3.72729,-2.23981,-2.88063,-2.89434,-4.49591,-2.26845,-2.06784,-1.71383,-0.65695,0.0218542,1.06055,2.98774,6.78056,4.1936
9,29716,0.318084,0.465029,0.522832,0.265413,0.239292,0.0375453,-0.126796,-0.073504,0.292042,0.285206,0.27925,0.27048,0.224674,-0.194383,-0.634132,-0.430875,-0.526915,-0.449769,-0.354483,-0.163871,-0.138224,0.0910658,0.139345,0.0104512,-0.114629,-0.0514238
10,8658,2.57803,2.18959,2.93496,1.4721,1.74634,0.482002,-0.780039,-0.64584,-1.87157,-2.12476,-2.60315,-1.76446,-3.19875,-2.62717,-3.50632,-2.47838,-2.88243,-0.854934,-0.443718,-0.114649,1.25104,1.78455,2.66429,1.88352,3.35842,2.22389
11,14290,0.584,0.418103,0.620274,0.697956,0.921146,0.363403,0.0143261,-0.17365,-0.605773,-0.482546,-0.721683,-0.745833,-1.21772,-0.749327,-1.19194,-0.703834,-0.246165,0.383072,0.725468,0.607729,0.650518,0.154008,-0.0446017,-0.0889049,0.243857,0.282825
12,6446,-0.806357,-0.135509,0.973405,0.867393,1.402,1.38672,2.58542,1.9965,3.80443,2.81172,3.40495,1.85095,1.65676,1.28938,1.97393,1.15422,0.570633,-0.832378,-3.43682,-3.30411,-5.22847,-3.7272,-4.08587,-1.87718,-1.96872,-1.14684
13,2537,-1.00094,-0.346442,0.473196,-0.0198773,-0.471821,-0.57172,-0.906052,-0.167849,1.13518,0.982555,-0.349183,-2.43595,-4.10695,-3.21152,-4.58999,-1.42058,0.616762,0.0319554,1.79975,2.97602,4.26662,2.87252,3.51178,1.04087,0.441658,-0.202637
14,3195,-2.0208,-0.918743,-3.05159,-2.51588,-3.02296,-1.85187,-1.26552,-1.04509,-0.588599,0.589606,2.81065,3.63053,5.18977,3.77798,5.30223,3.42159,3.74079,2.25351,1.87286,0.390497,-0.943425,-1.31296,-3.12038,-2.91335,-3.73838,-2.29182
15,23947,0.370165,0.157724,-0.0110768,-0.139334,-0.211927,-0.125915,-0.122014,-0.230696,-0.548531,-0.398958,-0.499328,-0.212784,-0.220446,-0.0373881,-0.0302034,-0.2655,0.0196997,0.18613,0.2095,0.119857,0.0184751,0.107592,0.39762,0.308542,0.58105,0.33189
16,11912,-1.47447,-0.987684,-0.932968,-0.928519,-1.52988,-0.887748,-0.850538,-0.0711958,0.99302,1.24786,2.04067,1.68779,2.22038,0.837002,0.33702,0.0805567,0.326045,0.441371,1.25109,0.995844,0.634516,-0.284104,-0.901582,-0.921081,-1.66042,-1.1897
17,73148,0.645865,0.423383,0.510687,0.274034,0.431565,0.311421,0.42715,0.350247,0.519052,0.237655,0.151326,0.0409274,-0.156547,-0.346363,-0.558558,-0.44141,-0.636845,-0.479583,-0.720826,-0.431469,-0.355113,-0.207104,-0.179589,-0.164723,0.0112745,0.124259
18,9798,-0.195896,0.0162705,-0.0928431,-0.271762,-0.459921,-0.266552,0.223663,0.350641,0.501375,0.298748,0.16773,0.175907,0.261565,0.442266,0.88143,0.682697,0.380102,-0.24444,-0.351151,-0.605381,-1.19866,-0.571903,-0.0259393,0.057279,-0.313199,-0.115883
19,50033,-0.364101,-0.211974,-0.534477,-0.341336,-0.437851,-0.351278,-0.550628,-0.297884,-0.477865,-0.438777,-0.483986,-0.0941014,0.345948,0.5135,0.932298,0.754815,1.15601,0.768579,1.05364,0.601772,0.365928,0.0184847,-0.13366,-0.264159,-0.64358,-0.50846
20,20888,0.722282,0.204,-0.162673,-0.284468,-0.614853,-0.606858,-0.960152,-0.729156,-0.49458,0.14282,0.618591,0.491025,0.553432,0.37397,-0.0109148,-0.248999,-0.381953,-0.340315,-0.662939,-0.353212,-0.202733,-0.12459,-0.07529,0.160368,1.0236,1.07625
21,49221,-0.30817,-0.169663,-0.519004,-0.525339,-0.698296,-0.265716,-0.349153,-0.296207,-0.147381,-0.023566,0.100083,0.15431,0.483442,0.425925,0.360344,0.19118,0.480188,0.592147,0.974363,0.540489,0.544267,0.230037,-0.108969,-0.388265,-0.625467,-0.424891
22,45386,0.0672568,-0.136352,-0.226885,-0.0841326,-0.232443,-0.0850971,0.0491618,0.153639,0.0449501,-0.0088377,0.124151,0.249784,0.481553,0.264991,0.275677,0.283666,0.351839,0.0705824,0.0766665,-0.0520918,-0.213872,-0.225701,-0.463641,-0.357941,-0.404795,-0.126024
23,28873,1.13666,0.90294,1.39203,0.868012,0.905264,-0.00236291,-0.517385,-0.514291,-0.655771,-0.70575,-1.18647,-0.905563,-1.60832,-1.18204,-1.4824,-0.928866,-1.18203,-0.435046,-0.00228175,0.444219,1.01181,0.650279,0.954763,0.779174,1.03201,0.695
24,13879,0.350776,-0.442252,-1.17525,-1.12181,-1.85982,-1.78991,-2.57225,-1.82928,-2.38656,-1.77262,-2.40956,-1.51768,-1.32641,0.062434,1.15058,1.19619,1.85932,1.43195,2.40041,1.82516,2.47206,1.51209,1.82587,1.00292,1.21253,0.997973
25,123645,-0.268304,-0.100454,0.086316,0.191024,0.320312,0.163795,0.247133,0.245085,0.35032,0.167797,0.149122,0.114779,0.00524293,-0.128508,-0.135829,0.0364632,0.246276,0.208158,0.108949,-0.0305306,-0.238426,-0.230845,-0.403552,-0.287348,-0.307885,-0.224503
26,71134,-0.657432,-0.519092,-0.753298,-0.444736,-0.363898,-0.120727,0.0874886,0.250279,0.454302,0.247122,0.339655,0.445746,0.817346,0.664068,0.916682,0.499512,0.427687,0.219886,0.11286,-0.0551669,-0.164434,-0.191486,-0.415134,-0.385047,-0.673963,-0.441645
27,32217,0.734147,0.468855,0.461747,0.202958,-0.0646605,-0.32656,-0.539312,-0.496708,-0.747005,-0.639198,-0.977733,-0.746766,-0.980675,-0.568384,-0.62962,-0.317212,-0.088889,0.0293171,0.0899337,0.226291,0.488912,0.560473,0.954245,0.757009,1.00756,0.622016
28,20785,-1.32154,-0.847798,-0.910682,-0.479428,-0.323193,-0.210825,-0.116806,0.236055,0.863633,0.773452,1.25825,0.6272,0.824139,0.75373,1.2774,0.963522,1.14049,0.488184,0.311282,0.0113852,-0.510247,-0.429333,-0.665584,-0.717522,-1.22181,-0.93498
29,31508,0.53688,0.257976,0.262233,0.226031,0.468123,0.340671,0.5503,0.434882,0.415976,0.370854,0.685451,0.462238,0.338236,0.0716218,-0.0949654,-0.442097,-1.00781,-0.777982,-1.23363,-0.760718,-0.847514,-0.441263,-0.446761,-0.0494647,-0.0352769,0.236711
30,24091,0.301475,-0.150433,-0.350886,-0.0183548,0.42042,0.457041,0.92728,0.84814,1.15703,0.704607,0.712674,0.2748,-0.187739,-0.35515,-0.716574,-0.662519,-0.936379,-0.556749,-0.353495,-0.314664,-0.406877,-0.257035,-0.504123,-0.408708,-0.150803,0.222546
31,53409,-0.00578325,0.044042,0.136486,0.15451,0.269901,0.264879,0.565619,0.466333,0.498671,0.128243,0.036749,-0.0515295,-0.0411944,-0.130188,-0.374691,-0.14992,-0.167246,-0.125071,-0.0850049,-0.0462175,-0.162685,-0.159304,-0.327641,-0.293888,-0.30121,-0.11068
32,30474,-0.831087,-0.539253,-0.894005,-0.54805,-0.39371,-0.0809607,0.186705,0.344013,0.751527,0.575271,0.87307,0.770075,0.987814,0.590128,0.462439,0.205747,0.105344,-0.0981365,-0.341708,-0.190015,-0.16282,-0.13867,-0.185184,-0.128261,-0.30346,-0.458361
33,175587,0.191689,0.174354,0.201827,0.00256741,-0.201769,-0.205716,-0.363924,-0.181456,-0.186286,-0.0617671,0.0648232,0.140946,0.26522,0.228906,0.261811,0.11834,0.095595,0.0380762,-0.0483774,-0.104217,-0.20415,-0.127688,-0.135686,-0.00744781,0.04815,0.0265369
34,53031,-0.93849,-0.590713,-0.675791,-0.362529,-0.484827,-0.41847,-0.718928,-0.583931,-0.653518,-0.142421,0.169871,0.3162,0.493864,0.362896,0.560063,0.540803,1.02217,0.926433,1.18341,0.567668,0.529784,0.212739,0.0863373,0.0116116,-0.264023,-0.382991
35,16431,2.89959,1.05103,0.285806,-0.410717,-0.482633,-0.303276,-0.90014,-0.929675,-1.51473,-1.12681,-1.68579,-1.33123,-2.16237,-1.58309,-2.09104,-1.23316,-1.17115,-0.495588,-0.543109,-0.190008,0.137646,0.510835,1.4925,1.96188,3.98019,3.21321
36,62578,0.0951753,-0.0797539,-0.117668,-0.190454,-0.276866,-0.143572,-0.163483,0.0023761,0.111255,0.176546,0.25779,0.0781148,-0.0868889,-0.0943677,-0.292142,-0.343175,-0.366576,-0.138566,-0.111355,-0.0841687,0.0229712,0.169371,0.304973,0.341983,0.390496,0.233225
37,19860,0.548073,0.0824577,0.20474,0.182651,0.000138181,-0.24397,-0.388698,-0.114566,-0.144082,0.121003,0.304675,0.426472,0.560359,0.337737,0.0318499,-0.315786,-0.623573,-0.395065,-0.426124,-0.170133,-0.0427661,-0.243633,-0.348493,-0.100568,0.185642,0.325742
38,1446,3.66073,1.04145,-0.161959,-2.15334,-6.54136,-5.11901,-6.25222,-2.47895,-0.202649,-0.0270251,-1.25523,-0.789394,-0.339256,-0.445253,-0.938945,-1.28705,-2.22433,-0.983881,-1.30583,-1.36783,-1.75428,0.969103,4.88161,6.08829,9.69056,5.52363
39,8763,-1.85244,-0.641713,-0.139195,1.04418,2.46353,1.19374,0.494674,-0.36847,-1.11981,-0.897045,-0.699405,-0.337546,-0.9094,-0.921737,-1.34219,-1.36362,-1.52664,-0.232193,1.16018,1.58142,2.50629,1.35394,0.928877,0.405785,0.287177,-0.248379
40,26360,0.286053,-0.157302,-0.776209,-0.852848,-1.27239,-1.00016,-1.83058,-1.26467,-1.14203,-0.648048,-0.992739,-0.658559,-0.800329,-0.471835,-0.164593,0.00804209,-0.0101261,0.379888,1.05914,0.913708,1.46822,1.44441,2.10733,1.40989,1.76527,0.835779
41,2041,0.245957,-0.0966557,0.340084,0.77985,0.918308,0.845622,2.40964,1.90757,2.73152,1.51462,1.9134,0.818448,0.561409,-0.442547,-2.03133,-1.37277,-1.22513,-1.22878,-3.21513,-2.76491,-2.78576,-0.734759,0.226115,0.485945,-0.501807,0.115797
42,9304,1.24614,0.88453,1.29008,0.762865,0.452271,0.481499,1.12339,0.72278,0.156004,-0.21196,-0.442035,-0.480904,-0.561959,-0.153073,-0.15347,-0.144863,0.347371,0.357254,-0.253298,-0.915559,-1.65155,-1.6228,-2.07327,-0.76784,-0.0382659,0.713222
43,26396,-0.251396,0.131111,0.463581,0.513535,0.870317,0.502302,0.481475,0.319116,0.286944,-0.0020852,-0.363397,-0.398942,-0.695331,-0.374384,-0.0900953,0.179954,0.41565,0.486697,0.834546,0.224468,-0.204406,-0.253017,-0.573248,-0.559782,-0.80943,-0.558388
44,23936,0.5199,0.431843,0.433062,0.082286,0.0974486,-0.0920205,-0.256757,-0.333575,-0.268583,-0.130986,0.0362254,0.0230466,0.00985692,-0.0330714,-0.377275,-0.493927,-0.752197,-0.482668,-0.16354,0.0604051,0.071021,0.148581,0.0534686,0.0520575,0.441812,0.495845
45,16869,-0.345423,0.0831939,-0.0708789,-0.432155,-0.872841,-0.438439,0.0578008,0.806275,1.88307,1.44205,1.52845,0.733502,1.02423,0.722622,0.206216,-0.13746,-0.463554,-0.759101,-1.07731,-0.416689,-0.492427,-0.548769,-0.178954,-0.219783,-0.937603,-0.757023
46,14810,0.449089,0.259761,0.249597,0.204345,0.754267,0.581407,0.581244,0.302646,0.196366,0.157353,0.668805,0.695803,0.882377,0.755827,1.21186,0.875809,1.00732,0.254533,-0.578635,-1.08892,-1.86488,-1.4874,-2.21479,-1.48315,-1.10955,-0.241065
47,13301,0.749791,0.814566,0.876051,0.40411,0.115559,-0.170269,-0.0078958,-0.41835,-0.925645,-0.682309,-0.733494,-0.65301,-0.677263,-0.304384,-0.0637283,0.0456722,0.04223,0.1237,0.268055,0.360331,0.378945,0.155769,-0.18874,-0.0444349,0.0189221,0.172544
48,34652,0.191432,0.197018,0.15119,-0.0257987,-0.266215,-0.30146,-0.398735,-0.204853,-0.299603,0.00944661,0.284252,0.399168,0.793034,0.603055,0.797828,0.700207,0.618155,0.176831,-0.190608,-0.332951,-0.440214,-0.42979,-0.566038,-0.417418,-0.62795,-0.310378
49,26056,-0.0450866,0.254365,0.373943,0.149592,-0.0174998,-0.0639936,-0.231317,-0.490107,-0.860257,-0.743661,-1.33475,-1.03838,-1.04731,-0.571702,-0.829867,-0.442228,-0.208251,0.422549,1.08482,0.74422,1.20234,1.27078,1.8101,0.870095,0.416989,-0.141119
50,13102,-0.264524,0.268914,0.919521,0.630572,0.295102,-0.0233087,0.245208,0.442655,1.02323,0.464266,0.398813,0.570261,1.1958,0.824232,0.842678,0.530869,-0.0261863,-0.498981,-0.666979,-0.745272,-1.50759,-0.835724,-1.19886,-0.950556,-1.02398,-0.492779
51,12037,0.561156,0.681892,1.1308,0.59699,1.39882,1.62331,2.89131,1.89425,1.26245,0.196886,0.042154,0.0518064,0.682183,0.744351,0.550395,-0.0889122,0.0761326,0.212699,-0.939997,-1.33183,-2.79407,-2.27804,-2.87883,-1.71691,-1.60213,-0.611055
52,7078,-1.71192,-0.878414,-0.906054,-0.88816,-1.37771,-0.999084,-1.58867,-0.850887,-0.173892,0.713083,1.00481,0.0641144,-0.945074,-0.939598,-0.992615,0.0371471,0.574939,0.583309,1.76403,1.42442,1.6574,1.44606,2.03608,1.11514,0.873782,-0.191429
53,43934,-0.715464,-0.603863,-0.662972,-0.190375,0.0892065,0.353124,0.689398,0.51758,0.955832,0.848264,1.07819,0.737609,0.993181,0.692016,0.665365,0.406763,0.487276,0.00852667,-0.389733,-0.494009,-1.05246,-0.969738,-1.21287,-0.639005,-0.79471,-0.518399
54,20369,1.40213,1.07302,1.39538,0.92466,0.966135,0.207536,-0.45406,-0.5356,-0.883992,-0.557761,-0.778739,-0.696172,-1.20693,-0.87981,-0.693655,-0.366894,-0.673256,-0.679285,-0.88878,-0.442336,-0.0906426,0.254371,0.654934,0.539551,0.926002,0.850714
55,157297,-0.541957,-0.347105,-0.357726,-0.230393,-0.267543,-0.170351,-0.0806868,0.0321253,0.268029,0.253084,0.289487,0.0358336,-0.031137,0.146601,0.361436,0.344607,0.440073,0.306649,0.252567,0.147126,0.141535,0.0313151,-0.0765698,-0.117668,-0.149851,-0.235253
56,250891,0.258047,0.189893,0.182843,0.134314,0.189677,0.108845,0.146777,0.104069,0.225129,0.118585,-0.0305436,-0.15732,-0.234351,-0.190968,-0.268522,-0.232403,-0.346507,-0.171188,-0.148541,-0.165103,-0.091219,0.0111305,0.0408414,0.0375176,0.0845837,0.107399
57,121108,0.106863,0.0246153,-0.155018,-0.0500109,-0.0787941,-0.0233962,0.0555264,3.15E-05,-0.290929,-0.346681,-0.266554,0.0662955,0.293332,0.0807496,-0.238875,-0.2909,-0.212316,0.047384,0.263869,0.119635,0.0353894,0.0413073,0.222959,0.235553,0.22207,0.109745
58,8550,-2.97998,-1.41075,-1.0145,-0.124906,0.37778,0.560816,1.34097,1.21828,1.82607,1.09746,1.68268,1.68252,2.52589,1.54788,1.85629,1.23854,1.7222,0.838274,0.365104,-0.129214,-1.01506,-1.13289,-2.05101,-2.1747,-3.18484,-2.29642
59,279820,-0.130277,-0.125442,-0.0682747,0.0369092,0.0181615,0.0240974,0.122021,0.136153,0.143545,0.108116,0.185388,0.156158,0.205632,0.0879545,-0.00611804,-0.0506692,0.0147033,0.0132731,-0.0626913,-0.0686737,-0.100969,-0.0931493,-0.134028,-0.0608039,-0.147035,-0.0993162
60,6385,0.832338,1.12028,2.01594,1.7071,1.42956,-0.14865,-0.887678,-1.00342,-2.45251,-2.09719,-2.81417,-1.71386,0.0881167,1.33456,1.88443,0.524552,-0.0399138,-0.0471356,-0.00230636,0.26988,0.957123,0.591556,0.366103,-0.254177,-0.91543,-0.444652
